,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,mean,mesh
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,24,1,0.38666666666666666,Adverse Childhood Experiences
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,15,14,13,18,16,27,21,27,27,19,29,38,33,30,29,36,33,52,34,37,51,49,33,29,29,40,43,23,39,26,23,1,12.693333333333333,"Reflex, Vestibulo-Ocular"
0,0,0,1,1,1,1,5,3,10,7,6,2,1,10,8,15,10,14,25,30,36,37,29,40,31,31,43,51,60,71,56,54,94,121,124,115,107,112,116,135,117,114,122,146,108,148,154,178,133,201,181,199,212,246,247,226,242,298,291,289,381,322,358,409,359,380,518,464,539,603,665,608,630,590,61,164.69333333333333,Intracranial Aneurysm
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,56,170,48,7,2,15,15,15,30,34,38,35,17,14,13,17,19,26,26,26,25,30,17,24,22,43,29,35,44,27,22,28,31,30,39,39,63,46,37,37,35,48,34,34,28,27,1,20.04,Carbon Radioisotopes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7,10,12,12,11,7,10,8,2,17,20,16,16,15,9,13,13,10,1,2.8133333333333335,Ossicular Prosthesis
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,3,0,1,0,1,0,0,0,0,0,2,0,6,9,7,9,11,26,13,19,25,12,3,6,5,4,0,1,0,0,2,0,2.2533333333333334,"Food, Formulated"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,6,11,9,15,13,13,25,24,35,22,23,28,39,55,51,50,59,57,62,55,71,66,76,71,115,92,112,117,110,103,213,161,171,207,222,194,182,186,191,231,208,236,225,176,157,160,161,156,136,136,94,15,72.16,Circadian Rhythm
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,3,1,1,2,3,0,0,2,2,1,1,1,0,1,3,0,1,0,4,3,1,4,1,1,2,7,4,3,7,3,3,2,3,8,5,2,3,3,0,5,6,3,0,0,2,2,3,1,2,4,2,4,3,1,1.8533333333333333,Fetal Death
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,23,12,1,1,1,6,6,7,7,3,6,10,20,20,23,20,25,24,29,18,37,51,46,35,35,21,36,24,14,11,2,7.76,Multicenter Studies as Topic
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,2,2,1,0,2,3,1,1,1,1,3,1,4,1,0,1,0,3,7,3,9,1,12,14,27,20,20,19,17,15,14,11,22,13,30,16,21,17,16,16,4,3,5.1466666666666665,Disorders of Excessive Somnolence
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0.05333333333333334,Geminin
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,3,2,3,2,1,1,0,3,0,0,2,2,2,3,1,2,2,2,7,1,3,0,3,3,2,0,0.7466666666666667,Blood-Retinal Barrier
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2,0,7,11,14,20,18,20,32,22,18,4,11,5,10,8,5,8,14,9,14,18,15,14,12,11,5,3,5,6,8,5,0,4.773333333333333,Organotechnetium Compounds
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,1,1,0,1,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0,2,0,1,4,3,3,7,8,4,5,6,9,11,9,13,11,10,12,12,18,17,15,29,20,0,3.2666666666666666,Habits
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,12,5,7,15,5,4,0,1,0,0.8533333333333334,Acute Lung Injury
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,0,2,1,1,1,2,0,3,0,1,1,3,1,2,2,1,0,0.38666666666666666,Rome
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,2,3,0,0,1,1,1,0,0,0,1,1,1,1,1,1,2,1,1,5,2,2,4,1,10,7,5,4,8,11,12,13,7,14,10,10,12,15,12,20,18,8,16,12,13,8,5,6,11,1,4.053333333333334,Antitubercular Agents
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,16,3,3,7,11,18,6,4,0,1.1733333333333333,Pleasure
0,0,1,0,1,0,0,4,3,6,3,10,13,9,7,33,25,28,17,18,47,158,148,234,315,412,292,464,521,451,598,583,387,515,620,854,717,694,946,1073,1270,1140,1236,1243,984,1297,1879,2007,2762,2917,3796,3887,3746,3661,4252,4359,5950,5498,5589,5657,5497,5865,6369,6541,6800,6403,6746,7219,7876,8005,8080,7640,6086,5328,4705,502,2306.653333333333,diagnosis
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,2,1,3,0,1,2,0,4,3,2,3,4,0,4,4,0,0,6,1,3,4,2,2,3,7,5,3,5,8,9,7,5,8,7,11,4,5,5,5,8,10,6,5,8,5,2,4,2,0,3,1,1,0,2.76,Laryngeal Nerves
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,1,0,0,3,0,5,4,6,5,9,5,13,13,13,25,19,28,7,2,5,2,1,5,3,3,2,0,0,2,3,6,3,0,2.6266666666666665,Organic Anion Transporters
0,0,0,0,0,0,0,1,1,1,0,1,2,2,4,1,0,0,0,1,2,1,1,0,1,0,1,31,37,32,37,28,43,69,52,70,88,80,85,84,100,118,99,96,109,119,122,93,78,151,158,166,166,113,161,214,201,220,220,213,183,279,320,346,343,437,326,326,313,336,258,280,221,174,141,15,106.28,Visual Pathways
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0,0,2,1,1,1,6,2,4,2,2,2,0,2,3,0,1,1,0,1,3,0,0.5333333333333333,Night Blindness
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,2,2,3,4,5,5,5,7,5,11,6,2,5,10,7,9,6,6,6,0,1.4933333333333334,Actin Depolymerizing Factors
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,4,3,3,4,1,5,4,2,5,0,0.52,Allostasis
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,3,1,1,1,1,2,1,0,1,1,2,5,1,1,1,2,2,1,1,10,5,11,4,11,11,8,9,14,14,13,12,7,13,10,6,5,3,1,2.6533333333333333,"Hearing Loss, Bilateral"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,1,5,7,6,19,20,21,22,25,26,19,38,24,19,17,7,9,5,6,2,4,0,4.093333333333334,Stromal Cells
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2,2,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,1,0,0.22666666666666666,Mississippi
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2,0,1,0,1,0,1,0,0,4,5,2,2,3,5,5,3,6,10,3,11,7,12,5,15,10,5,7,13,7,10,9,15,10,0,2.56,Arvicolinae
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,3,0,0.10666666666666667,Commissural Interneurons
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,1,2,1,3,3,5,10,9,4,15,9,10,11,21,15,19,20,25,32,27,32,40,33,15,22,28,46,38,69,76,69,91,94,120,144,155,188,174,176,188,125,128,114,60,64,82,57,41,28,27,23,14,18,11,4,37.92,Isoenzymes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,2,5,1,5,2,2,1,1,2,2,2,1,1,0,0.48,Financial Management
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,65,20,21,29,55,65,66,61,64,93,68,98,130,79,91,72,73,68,49,10,17.186666666666667,Neurotoxicity Syndromes
0,0,0,0,0,0,0,0,4,1,0,1,1,1,2,0,3,4,1,0,2,2,0,0,12,10,23,18,15,13,5,9,14,13,11,5,23,10,19,12,26,12,13,16,19,19,20,22,22,43,32,50,41,42,85,81,104,122,110,131,129,181,157,211,201,212,196,191,220,213,159,220,160,168,135,10,53.42666666666667,Auditory Cortex
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8,11,14,22,15,13,25,15,21,14,16,17,18,27,31,18,16,22,30,19,18,14,8,17,9,4,10,7,8,4,6,5,5,7,12,10,4,7,10,7,5,3,4,2,3,4,6,0,7.64,Biogenic Amines
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,2,2,0,2,1,1,0,1,1,0,0,1,1,0,0,1,0.28,Busulfan
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2,1,0,1,0,0,0,1,1,1,0,0,2,4,3,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0.4666666666666667,Protamines
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,5,7,11,8,10,11,18,8,4,0,1.1866666666666668,Phosphodiesterase 5 Inhibitors
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,5,1,0,3,3,8,4,5,7,10,9,8,8,6,2,3,2,0,2,4,1,2,2,4,2,7,3,3,3,5,7,6,8,10,9,9,4,8,9,9,10,12,7,27,8,19,9,9,9,12,5,5,1,6,4,0,4.64,Histidine
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,7,10,4,14,21,17,13,13,14,4,13,12,15,8,7,1,2.4266666666666667,"Solute Carrier Family 12, Member 2"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,1,3,1,2,0,5,5,3,1,5,4,13,13,6,0,0.92,Protective Agents
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.013333333333333334,Blattellidae
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,13,8,16,5,10,13,14,19,13,8,7,13,18,13,16,20,12,11,16,8,9,6,5,5,6,12,1,4.1866666666666665,"Neoplasms, Second Primary"
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,2,3,1,1,1,2,0,1,1,1,0,2,2,3,8,10,10,13,17,25,40,50,46,59,63,48,42,74,82,67,76,79,130,119,157,115,113,109,108,100,125,6,25.56,Endoscopy
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,3,2,5,4,3,2,3,2,5,5,7,4,5,6,2,3,4,7,12,4,3,4,2,10,10,24,8,11,9,14,8,17,16,18,10,13,17,15,10,27,12,12,16,10,15,13,12,9,8,15,6,10,1,6.36,Vincristine
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,9,7,6,21,14,16,23,16,31,33,38,27,58,54,39,40,39,49,34,26,6,7.92,beta Catenin
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,2,1,1,0,0.12,Myeloid-Lymphoid Leukemia Protein
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,5,2,9,7,3,2,4,3,2,2,3,2,6,4,0,0,1,2,1,6,0,0,3,2,3,4,2,2,2,2,2,1,2,2,2,2,2,0,3,1,1.4266666666666667,Quipazine
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,2,1,2,0,1,1,3,1,5,5,6,9,11,13,11,7,9,14,1,1.4666666666666666,Amputees
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,2,0,0.10666666666666667,Speech Sound Disorder
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,2,0,1,0,1,4,1,2,0,0.22666666666666666,Haiti
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,3,1,0,0,5,0,2,1,0,1,4,3,2,2,1,1,4,2,5,7,5,5,7,2,3,4,6,7,4,10,5,3,2,1,5,5,4,9,10,11,9,16,6,5,9,13,8,7,10,8,1,3.3066666666666666,Urethane
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,3,1,0,1,1,2,3,0,0,4,0,2,1,0,0,0,1,0.4266666666666667,Population Density
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,2,0,0,1,1,2,1,0,2,2,1,1,0,3,1,0,0,1,2,1,1,0,0.38666666666666666,"Hernia, Inguinal"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,0,1,3,0,1,2,1,0,3,2,2,1,3,1,0,1,0,0.36,Dishevelled Proteins
0,0,0,1,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,1,1,4,0,2,1,0,1,5,1,1,1,1,1,2,2,1,4,1,2,2,1,4,4,2,3,3,8,5,4,3,5,6,11,10,16,14,13,21,15,24,60,38,32,30,32,31,16,23,19,22,15,8,7,0,7.306666666666667,Color
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,14,19,31,36,37,54,42,55,43,43,62,48,52,5,7.36,Mesenchymal Stem Cells
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,2,2,4,1,5,2,1,2,0,0.32,CARD Signaling Adaptor Proteins
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,2,2,1,0,1,1,5,5,2,1,5,4,6,2,2,3,3,1,3,4,3,3,6,1,0.9466666666666667,Polycystic Ovary Syndrome
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,5,0,1,2,2,2,8,2,3,3,5,6,2,4,7,5,2,5,13,1,1,0,2,2,3,6,6,5,4,5,7,8,6,6,8,13,17,17,11,17,18,12,12,18,20,16,17,8,7,12,8,1,5.0,Hypesthesia
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,4,16,11,12,20,11,32,22,28,19,21,12,9,5,6,6,7,6,2,3.4266666666666667,Somatosensory Disorders
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,12,13,16,18,41,16,16,22,17,17,21,17,12,15,9,14,16,6,0,4.226666666666667,Brain Stem Infarctions
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,3,1,2,3,1,2,8,6,6,8,6,7,12,9,9,2,6,4,5,0,0,2,2,2,0,1.4666666666666666,Sex Attractants
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,0,0,1,1,0,1,0,0.14666666666666667,"Histiocytoma, Malignant Fibrous"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,2,1,1,0,2,2,9,3,0,5,3,3,3,1,1,2,1,1,0,0.6666666666666666,Recreation
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,14,17,16,21,4,1.0666666666666667,Gene Ontology
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,4,2,4,2,0,7,2,2,1,3,1,0,2,2,2,0,2,2,1,1,0,1,1,0,0,0,1,0,1,0,0.6266666666666667,"Transformation, Genetic"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,3,8,3,7,6,1,0.5333333333333333,Pelvic Floor Disorders
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,3,0,0,0,1,1,1,2,1,1,0,0.2,Rectus Abdominis
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,1,4,4,0,3,1,1,2,6,3,0,4,4,3,5,4,1,2,4,4,1,2,0,0.8533333333333334,Miniaturization
0,0,1,0,0,1,8,1,4,3,2,4,5,0,1,4,2,1,2,15,12,22,41,69,79,78,87,65,109,99,109,82,52,62,71,77,60,71,121,139,116,121,143,130,100,95,140,149,157,198,175,221,235,158,267,311,361,314,359,421,429,484,454,467,531,584,541,520,565,494,432,394,423,353,314,28,169.90666666666667,Electromyography
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,2,1,1,0,0,2,1,1,1,0,0,1,1,0,0.22666666666666666,Transurethral Resection of Prostate
0,0,0,1,0,0,0,1,1,0,2,1,2,0,2,1,2,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,101,338,349,428,543,544,701,833,880,956,1054,1112,1165,1406,1360,1501,1530,1604,1643,1491,243,264.0133333333333,Stroke
0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,3,0,1,1,0,1,15,18,24,18,30,36,42,37,63,45,45,45,56,63,78,78,84,118,120,135,178,175,179,195,233,231,300,397,324,422,368,435,448,419,437,416,429,431,571,580,591,563,653,497,364,318,288,321,293,233,189,131,7,170.36,Membrane Potentials
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,2,6,2,3,6,6,7,7,4,6,12,7,4,6,1,5,4,11,23,26,23,24,20,14,15,27,38,22,22,15,13,4,4,9,2,6,0,5.52,Cardiovascular Physiological Phenomena
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,1,1,3,0,0,0,0,0,0,0,0,3,0,0,1,0,0.28,Radiochemistry
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,2,1,1,0,1,0,1,0,0,0,2,1,1,0.22666666666666666,Divorce
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,3,0,2,0,1,3,0,0,0,1,0,1,2,4,2,1,3,4,4,2,0,5,1,1,0,9,7,3,3,5,2,3,6,4,5,4,6,10,7,14,12,11,14,10,5,14,8,6,6,2,2.96,Knee
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,2,2,5,0,5,4,6,8,6,4,3,9,10,19,12,17,14,15,7,12,4,11,0,2.4266666666666667,"Clinical Trials, Phase III as Topic"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,7,9,12,6,12,15,20,22,29,23,37,20,23,27,16,20,27,37,22,25,22,33,14,21,37,20,31,25,16,7,18,12,8,9,7,0,9.293333333333333,Vimentin
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,1,4,3,6,2,4,6,3,5,0,1,2,3,2,0,1,2,1,1,3,2,2,2,5,3,1,2,1,2,1,0,14,14,16,18,18,21,20,16,28,35,30,23,32,20,24,10,16,16,9,13,13,4,0,6.466666666666667,Aldehydes
